# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	808455
#@/user_id	Mac
jiu ming zhi en 	救命之恩	c=1 d=0 t=808443
jiu na me dian 	就那麼點	c=2 d=2.82816e-25 t=808443
jiu na me yi 	就那麼一	c=1 d=0 t=808443
jiu na yang 	就那樣	c=1 d=0 t=808443
jiu nan shou 	就難受	c=1 d=4.07236e-79 t=808443
jiu neng 	就能	c=40 d=1.88049e-18 t=808443
jiu neng yong 	就能用	c=1 d=2.57083e-226 t=808443
jiu ni 	就你	c=4 d=5.39228e-29 t=808443
jiu ni 	救你	c=1 d=0 t=808443
jiu ni 	救溺	c=1 d=0 t=808443
jiu ni men 	就你們	c=1 d=0 t=808443
jiu ni men liang 	就你們量	c=1 d=1.21335e-216 t=808443
jiu pa 	就怕	c=12 d=2.73818e-262 t=808443
jiu pei ni 	就陪你	c=1 d=2.52165e-234 t=808443
jiu ping 	酒瓶	c=0 d=7.19274e-184 t=808443
jiu ping zi 	酒瓶子	c=1 d=7.22879e-183 t=808443
jiu qu 	就去	c=7 d=0.782705 t=808443
jiu rang 	就讓	c=2 d=8.83248e-11 t=808443
jiu ren 	救人	c=2 d=4.49224e-57 t=808443
jiu shang ci 	就上次	c=1 d=0 t=808443
jiu sheng xia 	就剩下	c=1 d=0 t=808443
jiu sheng yi 	救生衣	c=1 d=0 t=808443
jiu sheng yuan 	救生員	c=15 d=1.06282e-99 t=808443
jiu shi 	就是	c=2433 d=1.20452 t=808443
jiu shi an zhuang 	就是安裝	c=1 d=0 t=808443
jiu shi e xin ren 	就是噁心人	c=1 d=1.07748e-25 t=808443
jiu shi ge 	就是咯	c=1 d=1 t=797967
jiu shi hao 	就是好	c=1 d=4.0201e-221 t=808443
jiu shi lun shi 	就事論事	c=2 d=1.87238e-26 t=808443
jiu shi ni 	就是你	c=2 d=0 t=808443
jiu shi ping shi 	就是平時	c=1 d=0 t=808443
jiu shi shuo 	就是說	c=1 d=3.26446e-07 t=808443
jiu shi wo 	就是我	c=6 d=6.13322e-220 t=808443
jiu shi wo men 	就是我們	c=1 d=0 t=808443
jiu shi yi ge 	就是一個	c=1 d=0 t=808443
jiu shi yin wei 	就是因爲	c=1 d=7.19052e-150 t=808443
jiu shi yong lai 	就是用來	c=1 d=0.00152616 t=808443
jiu shi zai 	就是在	c=1 d=6.48284e-137 t=808443
jiu shi zhe yang 	就是這樣	c=1 d=3.59909e-08 t=808443
jiu shu 	救贖	c=2 d=0.00748391 t=808443
jiu shuo 	就說	c=13 d=8.32662e-23 t=808443
jiu shuo le 	就說了	c=1 d=0 t=808443
jiu shuo ming 	就說明	c=1 d=0 t=808443
jiu si 	就死	c=1 d=1.85154e-12 t=808443
jiu suan 	就算	c=142 d=0.0500401 t=808443
jiu suan lai 	就算来	c=1 d=0 t=808443
jiu suan le 	就算了	c=1 d=0 t=808443
jiu suan shi 	就算是	c=1 d=5.09079e-293 t=808443
jiu suan shu ru fa 	就算輸入法	c=1 d=0.084163 t=808443
jiu sui bian 	就隨便	c=1 d=0 t=808443
jiu sun shi 	就损失	c=1 d=0 t=808443
jiu ta 	救他	c=1 d=0 t=808443
jiu tui 	就推	c=1 d=0 t=808443
jiu wen 	就問	c=1 d=0 t=808443
jiu wo 	就我	c=10 d=3.23838e-89 t=808443
jiu wo 	救我	c=1 d=1.36524e-45 t=808443
jiu wo liang 	就我兩	c=1 d=0 t=808443
jiu wo men 	就我們	c=4 d=2.70484e-118 t=808443
jiu xi 	酒席	c=7 d=3.60458e-22 t=808443
jiu xi huan 	就喜歡	c=6 d=5.89393e-193 t=808443
jiu xian 	酒仙	c=1 d=0 t=808443
jiu xiang 	就像	c=30 d=5.04032e-10 t=808443
jiu xiang 	就想	c=5 d=1.88775e-122 t=808443
jiu xing 	就行	c=326 d=0.00965765 t=808443
jiu xing lai 	就行来	c=2 d=7.19006e-208 t=808443
jiu xing le 	就行了	c=1 d=0 t=808443
jiu yao 	就要	c=27 d=5.80138e-07 t=808443
jiu ye 	就業	c=6 d=3.43184e-07 t=808443
jiu yi 	就已	c=1 d=0 t=808443
jiu yi dian dian 	就一點點	c=2 d=0 t=808443
jiu yi ge 	就一個	c=1 d=1.69641e-247 t=808443
jiu yi kuai 	就一塊	c=1 d=0 t=808443
jiu yi zhi 	就一直	c=1 d=0 t=808443
jiu yin wei 	就因爲	c=1 d=1.91843e-194 t=808443
jiu ying gai 	就應該	c=3 d=7.26108e-206 t=808443
jiu yong 	就用	c=1 d=2.04795e-51 t=808443
jiu you 	就有	c=28 d=0.00346515 t=808443
jiu you dian 	就有點	c=3 d=0 t=808443
jiu you ge 	就有個	c=4 d=4.59734e-35 t=808443
jiu you yong 	就有用	c=1 d=0 t=808443
jiu yuan 	久遠	c=8 d=1.87711e-86 t=808443
jiu yuan 	救援	c=6 d=1.0064e-37 t=808443
jiu yue 	九月	c=1 d=5.68131e-10 t=808443
jiu yue di 	九月底	c=1 d=6.27047e-10 t=808443
jiu zai 	就在	c=21 d=7.56389e-10 t=808443
jiu zai bei jing 	就在北京	c=1 d=0 t=808443
jiu zhao ge 	就找個	c=1 d=1.98358e-87 t=808443
jiu zhe 	就這	c=11 d=2.02234e-13 t=808443
jiu zhe ge 	就這個	c=1 d=0 t=808443
jiu zhe me 	就這麼	c=1 d=0 t=808443
jiu zhe yang 	就這樣	c=1 d=0.00257991 t=808443
jiu zhen 	就診	c=2 d=0 t=808443
jiu zheng 	糾正	c=6 d=0 t=808443
jiu zheng le 	糾正了	c=1 d=0 t=808443
jiu zhi 	就職	c=1 d=5.76482e-109 t=808443
jiu zhi dao 	久知道	c=-9 d=1.76156e-124 t=808443
jiu zhi dao 	就知道	c=6 d=1.18197e-55 t=808443
jiu zhi hua mei 	九制话梅	c=1 d=0 t=808443
jiu zhi jie 	就直接	c=1 d=5.21184e-246 t=808443
jiu zhuang 	酒莊	c=1 d=8.70262e-307 t=808443
jiu zui 	酒醉	c=1 d=0 t=808443
ju 	劇	c=0 d=3.60502e-234 t=808443
ju 	句	c=54 d=1.31832e-16 t=808443
ju 	局	c=14 d=0.0426384 t=808443
ju 	巨	c=9 d=0.000236254 t=808443
ju 	舉	c=12 d=3.10631e-11 t=808443
ju 	菊	c=1 d=0 t=808443
ju ba song 	句吧送	c=1 d=0 t=808443
ju ban 	舉辦	c=4 d=1.91419e-168 t=808443
ju bao 	舉報	c=61 d=8.00856e-06 t=808443
ju ben 	劇本	c=20 d=2.62747e-12 t=808443
ju ben sha 	劇本啥	c=4 d=2.2566e-251 t=808443
ju ben sha 	劇本殺	c=4 d=4.94855e-195 t=808443
ju bing 	句柄	c=9 d=9.08828e-229 t=808443
ju bo 	巨擘	c=1 d=7.19221e-94 t=808443
ju bu 	局部	c=0 d=4.06863e-128 t=808443
ju bu dao 	局部到	c=1 d=4.08902e-127 t=808443
ju can 	巨惨	c=1 d=0 t=808443
ju can 	聚餐	c=20 d=2.70326e-23 t=808443
ju cha 	巨差	c=1 d=4.81928e-119 t=808443
ju chang ban 	劇場版	c=5 d=4.9103e-36 t=808443
ju chao 	巨潮	c=4 d=1.01868e-100 t=808443
ju da 	巨大	c=9 d=8.94434e-13 t=808443
ju da 	拒答	c=1 d=0 t=808443
ju de 	局地	c=19 d=1.37259e-20 t=808443
ju dian 	據點	c=1 d=0 t=808443
ju dong 	舉動	c=2 d=1.17568e-198 t=808443
ju du 	劇毒	c=1 d=0 t=808443
ju duo 	居多	c=8 d=4.12665e-264 t=808443
ju ei de na ge 	句誒的那個	c=1 d=0 t=808443
ju ge 	舉個	c=8 d=9.38503e-19 t=808443
ju ge li zi 	舉個例子	c=8 d=3.96088e-76 t=808443
ju hao 	句號	c=1 d=6.47622e-125 t=808443
ju he 	居合	c=1 d=1.76992e-246 t=808443
ju he 	巨颌	c=-1 d=0 t=808443
ju he 	聚合	c=16 d=0 t=808443
ju he 	聚和	c=-4 d=0 t=808443
ju hua 	句話	c=2 d=1.76821e-29 t=808443
ju hua 	菊花	c=1 d=4.15466e-226 t=808443
ju huang 	橘黃	c=1 d=5.51433e-57 t=808443
ju hui 	聚會	c=4 d=0.000515692 t=808443
ju hui bu 	聚會不	c=1 d=0 t=808443
ju ji 	狙擊	c=3 d=1.43836e-100 t=808443
ju ji di 	聚集地	c=2 d=5.57147e-90 t=808443
ju jia 	居家	c=13 d=8.82948e-07 t=808443
ju jia ban gong 	居家辦公	c=1 d=4.28654e-35 t=808443
ju jiao 	聚焦	c=2 d=1.98279e-288 t=808443
ju jie 	拒接	c=2 d=1.00796e-05 t=808443
ju ju 	聚聚	c=1 d=2.16609e-05 t=808443
ju jue 	拒絕	c=57 d=1.01301e-05 t=808443
ju jue de 	拒絕的	c=1 d=0 t=808443
ju kuan 	鉅款	c=1 d=0 t=808443
ju lai 	舉來	c=1 d=1 t=804800
ju le bu 	俱樂部	c=4 d=3.26158e-26 t=808443
ju leng 	巨冷	c=1 d=2.0187e-117 t=808443
ju li 	舉例	c=4 d=4.95854e-261 t=808443
ju li 	距離	c=53 d=0.0794534 t=808443
ju li li zheng 	據理力爭	c=1 d=0 t=808443
ju li zi 	舉例子	c=1 d=0 t=808443
ju li zi 	車厘子	c=1 d=0 t=808443
ju lie 	劇烈	c=6 d=1.6699e-150 t=808443
ju liu 	居留	c=1 d=0 t=808443
ju liu 	拘留	c=2 d=5.84654e-10 t=808443
ju long 	聚攏	c=2 d=0 t=808443
ju mian 	局面	c=1 d=1.03788e-55 t=808443
ju min 	居民	c=3 d=1.10013e-240 t=808443
ju ming 	劇名	c=0 d=0 t=808443
ju ming qu 	劇名去	c=1 d=0 t=808443
ju qi bu ding 	舉棋不定	c=1 d=1.47207e-49 t=808443
ju qing 	劇情	c=80 d=0.00385808 t=808443
ju ran 	居然	c=311 d=0.0171632 t=808443
ju ran bu 	居然不	c=1 d=8.0973e-18 t=808443
ju ran hui 	居然會	c=1 d=0 t=808443
ju ran mei 	居然沒	c=1 d=1.6574e-238 t=808443
ju ran pao 	居然跑	c=1 d=0 t=808443
ju ran yao 	居然要	c=1 d=0 t=808443
ju ren 	巨人	c=23 d=1.73828e-34 t=808443
ju ren 	舉人	c=2 d=0 t=808443
ju ru 	巨乳	c=1 d=5.88315e-289 t=808443
ju se 	懼色	c=1 d=0 t=808443
ju se 	橘色	c=1 d=1.27932e-45 t=808443
ju shan tang 	聚善堂	c=1 d=8.05373e-219 t=808443
ju shi 	局勢	c=12 d=1.89288e-07 t=808443
ju shi wu shuang 	舉世無雙	c=1 d=0 t=808443
ju shou zhi lao 	舉手之勞	c=1 d=0 t=808443
ju shuo 	據說	c=2 d=7.79439e-40 t=808443
ju suan 	句算	c=1 d=0 t=808443
ju ta 	巨他	c=1 d=1.12815e-95 t=808443
ju tai 	巨泰	c=1 d=1.65104e-134 t=808443
ju ti 	具體	c=233 d=0.0232837 t=808443
ju ti de 	具體的	c=5 d=2.90061 t=799298
ju ti dian 	具體點	c=1 d=0 t=808443
ju ti shi 	具體是	c=1 d=0 t=808443
ju tou 	劇透	c=11 d=7.62984e-34 t=808443
ju wei hui 	居委會	c=1 d=9.01091e-11 t=808443
ju wei ji you 	据为己有	c=1 d=0.666977 t=808443
ju wo 	據我	c=1 d=0 t=808443
ju wo suo zhi 	據我所知	c=1 d=0 t=808443
ju wu ba 	巨無霸	c=1 d=0 t=808443
ju xi 	巨蜥	c=1 d=1.36742e-05 t=808443
ju xian 	侷限	c=1 d=0 t=808443
ju xian xing 	侷限性	c=2 d=0 t=808443
ju xin he zai 	居心何在	c=1 d=4.6797e-38 t=808443
ju xing 	矩形	c=2 d=0 t=808443
ju you 	具有	c=1 d=1.20451e-277 t=808443
ju yu wang 	局域網	c=3 d=3.50772e-29 t=808443
ju zai 	拒載	c=2 d=7.68547e-13 t=808443
ju zai 	聚在	c=1 d=5.65814e-07 t=808443
ju zhang 	局長	c=1 d=0 t=808443
ju zhe 	舉着	c=2 d=1.13989e-246 t=808443
ju zhen 	矩陣	c=14 d=0 t=808443
ju zhong 	劇中	c=1 d=1.17288e-170 t=808443
ju zhong 	聚衆	c=1 d=1.36487e-130 t=808443
ju zhu 	居住	c=3 d=3.20009e-244 t=808443
ju zhu zhen 	居住真	c=1 d=0 t=808443
ju zhu zheng 	居住證	c=45 d=8.50426e-38 t=808443
ju zhu zhong 	居住中	c=1 d=3.21613e-243 t=808443
ju zi 	桔子	c=12 d=3.84223e-18 t=808443
ju zi 	橘子	c=5 d=8.70515e-46 t=808443
ju zi 	鋸子	c=1 d=0 t=808443
ju zi shui 	橘子水	c=1 d=0 t=808443
ju zu 	劇組	c=1 d=0 t=808443
juan 	卷	c=52 d=7.15832e-09 t=808443
juan 	娟	c=5 d=1.08887e-178 t=808443
juan 	捐	c=4 d=0 t=808443
juan juan 	娟娟	c=2 d=0 t=808443
juan kuan 	捲款	c=1 d=0 t=808443
juan le 	捐了	c=1 d=1.75815e-197 t=808443
juan si 	卷死	c=1 d=1 t=805444
juan xin cai 	捲心菜	c=1 d=8.10946e-65 t=808443
juan zou 	捲走	c=1 d=0 t=808443
jue 	絕	c=35 d=5.18454e-08 t=808443
jue 	覺	c=4 d=0 t=808443
jue ban 	絕版	c=2 d=0 t=808443
jue ce 	決策	c=1 d=3.82856e-88 t=808443
jue da duo shu 	絕大多數	c=1 d=1.07675e-17 t=808443
jue de 	覺得	c=1697 d=1.64608 t=808443
jue de 	覺的	c=1 d=0 t=808443
jue de kan 	覺得看	c=1 d=0 t=808443
jue de mei 	覺得沒	c=1 d=8.06901e-65 t=808443
jue ding 	決定	c=35 d=0.0101022 t=808443
jue ding fen kai 	決定分開	c=1 d=3.86071e-10 t=808443
jue dou 	決鬥	c=3 d=5.46044e-206 t=808443
jue dui 	絕對	c=17 d=0.00158844 t=808443
jue e 	絕餓	c=1 d=0 t=808443
jue e de 	絕餓的	c=1 d=0 t=808443
jue guan 	角朊	c=1 d=0 t=808443
jue huo 	絕活	c=16 d=0.00165327 t=808443
jue huo ge 	絕活哥	c=2 d=4.1446e-80 t=808443
jue jiang 	倔強	c=1 d=0 t=808443
jue jing 	絕境	c=1 d=7.54023e-238 t=808443
jue jue 	決絕	c=0 d=0 t=808443
jue jue zi 	決絕子	c=1 d=0 t=808443
jue le 	绝了	c=16 d=6.69571e-76 t=808443
jue mi 	絕密	c=1 d=0 t=808443
jue ming 	絕命	c=3 d=3.54336e-89 t=808443
jue ming du shi 	绝命毒师	c=2 d=2.32372e-96 t=808443
jue qi 	崛起	c=5 d=1.48473e-83 t=808443
jue qiao 	訣竅	c=2 d=1.55054e-13 t=808443
jue qing 	絕情	c=2 d=0 t=808443
jue ren 	倔人	c=1 d=7.17143e-60 t=808443
jue sai 	決賽	c=4 d=0 t=808443
jue sai ji 	絕賽季	c=1 d=1.87258e-86 t=808443
jue se 	絕色	c=3 d=0 t=808443
jue se 	角色	c=47 d=8.31475e-65 t=808443
jue shi 	絕世	c=3 d=0 t=808443
jue shi 	絕食	c=3 d=1.51511e-182 t=808443
jue ta men 	絕他們	c=1 d=0 t=808443
jue tu 	絕圖	c=1 d=1 t=801316
jue wang 	絕望	c=1 d=1.58028e-295 t=808443
jue wu 	覺悟	c=4 d=6.03281e-26 t=808443
jue xin 	決心	c=23 d=1.79934e-146 t=808443
jue xing 	覺醒	c=3 d=1.49292e-250 t=808443
jue yu 	絕於	c=1 d=0 t=808443
jue yu 	絕育	c=2 d=1.94266e-224 t=808443
jue yuan ti 	絕緣體	c=0 d=0 t=808443
jue ze 	抉擇	c=1 d=0 t=808443
jue zhao 	絕招	c=1 d=0 t=808443
jun 	君	c=6 d=4.19672e-151 t=808443
jun 	均	c=1 d=0 t=808443
jun 	菌	c=5 d=0 t=808443
jun 	軍	c=3 d=0 t=808443
jun fang 	軍方	c=1 d=0 t=808443
jun fen 	均分	c=1 d=1.20847e-110 t=808443
jun gong 	軍工	c=1 d=0 t=808443
jun heng 	均衡	c=2 d=0 t=808443
jun jia 	均價	c=9 d=3.93886e-128 t=808443
jun lei 	菌類	c=3 d=0 t=808443
jun lv 	軍旅	c=0 d=0 t=808443
jun lv se 	軍旅色	c=1 d=0 t=808443
jun nan 	俊男	c=0 d=1.10345e-159 t=808443
jun nan mei nv 	俊男美女	c=1 d=1.10899e-158 t=808443
jun ren 	軍人	c=1 d=0 t=808443
jun shi 	軍事	c=1 d=0 t=808443
jun tan 	均攤	c=2 d=2.82472e-28 t=808443
jun tuan 	軍團	c=1 d=0 t=808443
jun wang 	君王	c=1 d=1.17456e-128 t=808443
jun xun 	軍訓	c=3 d=0 t=808443
jun ying 	軍營	c=1 d=0 t=808443
jun yun 	均勻	c=4 d=1.10747e-142 t=808443
jun zi 	军姿	c=1 d=0 t=808443
jun zi 	君子	c=2 d=0 t=808443
jun zi zhi jiao dan ru shui 	君子之交淡如水	c=1 d=0 t=808443
ka 	卡	c=282 d=6.14421e-06 t=808443
ka 	咔	c=12 d=0.00870381 t=808443
ka bu qi nuo 	卡布奇諾	c=1 d=0 t=808443
ka bu zhu 	卡不住	c=1 d=0 t=808443
ka dai 	卡帶	c=6 d=6.34649e-181 t=808443
ka dai shan 	卡戴珊	c=1 d=0 t=808443
ka dao 	卡到	c=1 d=0 t=808443
ka di ya 	卡地亚	c=1 d=8.81547e-194 t=808443
ka ding che 	卡丁車	c=2 d=0 t=808443
ka dun 	卡頓	c=1 d=1 t=808412
ka er ma 	卡尔玛	c=1 d=1.16613e-249 t=808443
ka fa 	卡法	c=1 d=5.82852e-150 t=808443
ka fei 	咖啡	c=146 d=1.94548e-06 t=808443
ka fei dian 	咖啡店	c=3 d=0 t=808443
ka fei dou 	咖啡豆	c=1 d=0 t=808443
ka fei guan 	咖啡館	c=1 d=1.33062e-37 t=808443
ka fei ji 	咖啡機	c=7 d=0 t=808443
ka fei jing 	咖啡精	c=2 d=9.80426e-135 t=808443
ka fei se 	咖啡色	c=1 d=0 t=808443
ka fei wei 	咖啡味	c=1 d=0 t=808443
ka hao 	卡號	c=1 d=0 t=808443
ka ka 	卡卡	c=5 d=1.78212e-268 t=808443
ka ka 	咔咔	c=5 d=9.45328e-16 t=808443
ka ka ka 	卡卡卡	c=2 d=0 t=808443
ka ka na 	咔咔那	c=1 d=0 t=808443
ka ka nan 	卡卡男	c=1 d=0 t=808443
ka ka nan 	咔咔男	c=-1 d=0 t=808443
ka ka xi 	卡卡希	c=1 d=0 t=808443
ka ka xi 	卡卡西	c=10 d=1.53695e-27 t=808443
ka kan 	卡看	c=1 d=1.08352e-120 t=808443
ka ke 	卡殼	c=3 d=0 t=808443
ka kou 	卡口	c=1 d=4.31036e-12 t=808443
ka kou 	卡扣	c=1 d=4.33196e-12 t=808443
ka li 	卡裏	c=4 d=1.00978e-85 t=808443
ka li 	咖哩	c=1 d=0 t=808443
ka lu li 	卡路里	c=1 d=0 t=808443
ka mi er 	卡密儿	c=4 d=3.84725e-204 t=808443
ka na ke 	卡纳克	c=1 d=0 t=808443
ka na wen ni 	卡那問你	c=1 d=0 t=808443
ka nin 	卡您	c=1 d=0 t=808443
ka ou 	卡偶	c=2 d=1.51012e-202 t=808443
ka pai 	卡牌	c=2 d=0 t=808443
ka pian 	卡片	c=2 d=4.13066e-11 t=808443
ka pian de 	卡片的	c=1 d=0 t=808443
ka sa di 	卡萨帝	c=1 d=0 t=808443
ka sha 	卡莎	c=5 d=9.21368e-155 t=808443
ka shi 	喀什	c=2 d=6.41567e-44 t=808443
ka si 	卡丝	c=1 d=0 t=808443
ka te 	卡特	c=2 d=3.62814e-220 t=808443
ka te lin na 	卡特琳娜	c=1 d=0 t=808443
ka wo 	髂窩	c=0 d=0 t=808443
ka wo nan 	髂窩男	c=1 d=0 t=808443
ka xi ou 	卡西歐	c=5 d=0 t=808443
ka zai 	卡在	c=2 d=0 t=808443
ka zhe 	卡着	c=1 d=0 t=808443
ka zhu 	卡住	c=12 d=3.42439e-99 t=808443
ka zhu le 	卡住了	c=1 d=0 t=808443
kai 	凱	c=58 d=5.67279e-08 t=808443
kai 	開	c=732 d=1.28321 t=808443
kai bu chu 	開不出	c=1 d=0 t=808443
kai bu kai fang 	開不開房	c=1 d=0 t=808443
kai bu liao kou 	开不了口	c=1 d=0 t=808443
kai bu qi 	開不起	c=1 d=0 t=808443
kai chang 	開廠	c=2 d=1.35642e-292 t=808443
kai che 	開車	c=153 d=0.840523 t=808443
kai che kai che 	開車開車	c=1 d=0 t=808443
kai che me 	開車麼	c=1 d=0 t=808443
kai che qian 	開車前	c=1 d=1.56296e-283 t=808443
kai chi 	凯驰	c=1 d=0 t=808443
kai chu 	開出	c=1 d=1.55779e-09 t=808443
kai chu 	開除	c=40 d=0.346456 t=808443
kai chu qu 	開出去	c=1 d=0 t=808443
kai chuan 	開船	c=2 d=0 t=808443
kai chuang 	開窗	c=3 d=4.56804e-48 t=808443
kai chun 	開春	c=3 d=0 t=808443
kai da 	開大	c=4 d=0.0244775 t=808443
kai dan 	開單	c=1 d=0 t=808443
kai dao 	开刀	c=2 d=2.52265e-33 t=808443
kai dao 	開到	c=1 d=0 t=808443
kai dao 	開導	c=2 d=0 t=808443
kai dao di 	开到底	c=1 d=0 t=808443
kai de 	開的	c=1 d=0 t=808443
kai deng 	開燈	c=6 d=1.09656e-55 t=808443
kai di la ke 	凱迪拉克	c=1 d=6.15408e-113 t=808443
kai dian 	開店	c=12 d=3.65437e-99 t=808443
kai duan 	開端	c=2 d=1.66424e-257 t=808443
kai fa 	開發	c=211 d=0.631284 t=808443
kai fa dian 	開發點	c=1 d=0 t=808443
kai fa fei yong 	开发费用	c=1 d=0 t=808443
kai fa hao 	開發號	c=1 d=0 t=808443
kai fa qu 	開發區	c=1 d=1.1648e-30 t=808443
kai fa sa huang na ge 	開發撒謊那個	c=2 d=0.384812 t=808443
kai fa shang 	開發商	c=32 d=0.386741 t=808443
kai fa wan 	開發完	c=1 d=0 t=808443
kai fa yu yan 	開發語言	c=1 d=0 t=808443
kai fa zhe 	開發者	c=27 d=2.41067e-87 t=808443
kai fan 	開飯	c=20 d=0.00386807 t=808443
kai fang 	開房	c=25 d=1.22095e-25 t=808443
kai fang 	開放	c=12 d=3.49023e-29 t=808443
kai fang ji lu 	開房記錄	c=3 d=0 t=808443
kai fang ri 	开放日	c=16 d=0.00110822 t=808443
kai fang shi 	開放式	c=2 d=1.44567e-42 t=808443
kai fei ji 	開飛機	c=2 d=0 t=808443
kai feng 	開封	c=3 d=0 t=808443
kai gai 	開蓋	c=1 d=0 t=808443
kai ge 	開個	c=18 d=1.00334e-98 t=808443
kai ge chang 	開個廠	c=1 d=0 t=808443
kai ge hui 	凯歌回	c=4 d=0 t=808443
kai ge men 	开个门	c=1 d=2.53059e-305 t=808443
kai gong 	開工	c=2 d=0 t=808443
kai guan 	開關	c=15 d=3.23925e-05 t=808443
kai guan chuang 	開關窗	c=1 d=0.000325548 t=808443
kai guo lai 	開過來	c=1 d=4.21042e-177 t=808443
kai guo qu 	開過去	c=3 d=0 t=808443
kai he 	開河	c=1 d=1.12675e-286 t=808443
kai hei 	开黑	c=16 d=0.0235746 t=808443
kai hei jie 	开黑節	c=1 d=1 t=808155
kai hua 	開化	c=1 d=0 t=808443
kai hua 	開花	c=1 d=8.11939e-50 t=808443
kai huang 	開荒	c=6 d=4.46829e-184 t=808443
kai hui 	開會	c=59 d=7.07807e-20 t=808443
kai hui er 	開會兒	c=1 d=0 t=808443
kai hui jia 	開回家	c=1 d=7.20178e-139 t=808443
kai hui lai 	開回來	c=1 d=0 t=808443
kai hui o 	開會哦	c=1 d=2.93839e-63 t=808443
kai ji 	開機	c=18 d=1.97255e-139 t=808443
kai jia 	鎧甲	c=2 d=1.97982e-241 t=808443
kai jiang 	開獎	c=10 d=2.50768e-110 t=808443
kai jiang 	開講	c=1 d=0 t=808443
kai jiao 	開膠	c=1 d=1.01419e-195 t=808443
kai jin 	開進	c=1 d=6.63091e-138 t=808443
kai ju 	開局	c=6 d=6.66232e-76 t=808443
kai kai 	凯凯	c=162 d=0.003488 t=808443
kai kai 	開開	c=3 d=7.85756e-223 t=808443
kai kai lai 	开开来	c=1 d=0 t=808443
kai kai wan xiao 	開開玩笑	c=1 d=5.89092e-187 t=808443
kai kai xin xin 	開開心心	c=3 d=1.62694e-20 t=808443
kai kai xin xin qu 	開開心心去	c=1 d=0 t=808443
kai kong tiao 	開空調	c=2 d=1.51464e-149 t=808443
kai kou 	開口	c=3 d=6.27881e-55 t=808443
kai kuo 	開闊	c=1 d=0 t=808443
kai lai 	開來	c=6 d=1.25591e-63 t=808443
kai lang 	開朗	c=3 d=3.9286e-303 t=808443
kai lie 	開裂	c=1 d=0 t=808443
kai lu 	開路	c=1 d=0 t=808443
kai mai 	開賣	c=1 d=0 t=808443
kai men 	開門	c=23 d=8.36043e-100 t=808443
kai men hong 	開門紅	c=1 d=0 t=808443
kai men jian shan 	開門見山	c=1 d=0 t=808443
kai mo 	楷模	c=2 d=0 t=808443
kai nan 	凯南	c=4 d=2.34176e-275 t=808443
kai pao 	開炮	c=1 d=0 t=808443
kai piao 	開票	c=4 d=0 t=808443
kai qi 	開啓	c=42 d=0.556082 t=808443
kai qi lai 	開起來	c=1 d=1.08937e-242 t=808443
kai re 	開熱	c=1 d=0 t=808443
kai shang qu 	開上去	c=1 d=0 t=808443
kai shi 	開始	c=602 d=0.585942 t=808443
kai shi han 	開始喊	c=1 d=1.78018e-167 t=808443
kai shou 	開售	c=1 d=0 t=808443
kai shui 	開水	c=3 d=2.64894e-137 t=808443
kai si hou 	開嘶吼	c=1 d=0 t=808443
kai suo 	開鎖	c=2 d=2.59373e-07 t=808443
kai ting 	開庭	c=1 d=0 t=808443
kai tong 	開通	c=7 d=3.83141e-38 t=808443
kai tou 	凯头	c=2 d=0 t=808443
kai tou 	开头	c=20 d=1.39329e-49 t=808443
kai tuan 	开团	c=1 d=1.89399e-249 t=808443
kai tuo 	開拓	c=2 d=0 t=808443
kai tuo 	開脫	c=1 d=2.16287e-105 t=808443
kai wan 	開完	c=5 d=6.84028e-92 t=808443
kai wan hui 	開完會	c=5 d=1.23792e-12 t=808443
kai wan xi o 	開完系哦	c=1 d=5.38167e-94 t=808443
kai wan xiao 	開玩笑	c=29 d=0.958501 t=808443
kai wan xiao me 	開玩笑麼	c=2 d=1.71285 t=808443
kai xia 	開下	c=1 d=0 t=808443
kai xiang 	開箱	c=3 d=1.08643e-182 t=808443
kai xiang ji yong 	開箱即用	c=2 d=2.20027e-181 t=808443
kai xiao 	開銷	c=77 d=0.000259956 t=808443
kai xiao xiao 	開銷小	c=1 d=3.28911e-66 t=808443
kai xin 	開心	c=80 d=1.13552e-14 t=808443
kai xin de 	开心得	c=1 d=0 t=808443
kai xin guo 	開心果	c=1 d=0 t=808443
kai xin xin 	開心心	c=2 d=1.0871e-247 t=808443
kai xuan 	凱旋	c=23 d=1.00567e-37 t=808443
kai xue 	開學	c=2 d=0 t=808443
kai yao 	開藥	c=1 d=0 t=808443
kai ye 	開業	c=9 d=2.2978e-258 t=808443
kai yuan 	開源	c=27 d=4.01186e-05 t=808443
kai yue 	凱越	c=1 d=0 t=808443
kai zhan 	開展	c=2 d=1.19409e-28 t=808443
kai zhe 	開着	c=24 d=7.45419e-15 t=808443
kai zhe deng 	開着燈	c=1 d=0 t=808443
kai zhi 	開支	c=2 d=0.000244817 t=808443
kan 	看	c=5308 d=1.08086 t=808443
kan 	砍	c=37 d=1.83906e-50 t=808443
kan a 	看啊	c=1 d=0 t=808443
kan a ke neng 	看啊可能	c=4 d=5.28414e-261 t=808443
kan ban 	看板	c=1 d=3.17858e-105 t=808443
kan bi 	堪比	c=1 d=1 t=802940
kan bie ren 	看別人	c=4 d=4.77358e-07 t=808443
